,NoSpeciesLN,K_Numeric,Min_Numeric,C_Numeric,S_Numeric,O_Numeric,T_Numeric,M_Numeric,R_Numeric,Re_Numeric,MinD_Numeric,Phylum_Numeric
Split1,-0.9054868990501459,0.02698852622325853,-0.19597302757374088,1.086949527443156,-0.5800013025860206,-0.06534538574375381,-0.06290139627152369,-0.06308287499755619,0.21276651123666415,0.1570452112160936,0.49804368055842546,0.008228835719893522
Split2,-0.8169521532227023,-0.4135878058145559,-0.2319454856243599,0.9455712030818755,-0.44787916450613124,-0.1851874157719321,-0.1298136186163161,-0.1331238871159092,0.4299091713833486,0.17260803622708848,0.6651512011521735,0.07048394121420601
Split3,-0.7566321021575717,-0.03665885113245516,-0.3492190119892797,0.9344710367401499,-0.4860370498480827,-0.0764793912950719,-0.19052280165397614,-0.027788297457869822,0.22534839775078888,0.08642834691439409,0.5906168676055706,-0.0059417437593435015
Split4,-0.8396238570046639,0.059038444543008446,-0.29246129878646404,1.130832167825489,-0.6315521724454193,-0.1900521895105567,-0.17241762316036388,-0.20625343782430383,0.4987913068014738,-0.23411570431544443,0.6432019936331622,0.027410803922589145
Split5,-0.7403334206690132,-0.12496351899263702,-0.25819499008789204,0.9022355208328576,-0.4217321541910446,-0.20644333277651028,-0.17215788377046762,-0.16134573468788266,0.3988614597602806,0.0057137909807997815,0.6157838615980581,0.05851847922554255
